from,to,distance,accessible
stair_gf_8,room_gf_20,117.68,true
stair_gf_8,room_gf_21,112.37,true
stair_gf_8,room_gf_22,100.89,true
stair_gf_8,room_gf_24,108.38,true
stair_gf_8,room_gf_25,86.43,true
stair_gf_8,room_gf_160,101.67,true
stair_gf_8,room_gf_26,78.05,true
stair_gf_8,room_gf_27,103.25,true
stair_gf_8,room_gf_28,81.49,true
stair_gf_8,room_gf_29,113.51,true
stair_gf_8,room_gf_30,95.4,true
stair_gf_8,room_gf_82,102.78,true
stair_gf_8,room_gf_83,76.38,true
stair_gf_8,room_gf_84,80.85,true
stair_gf_8,room_gf_85,59.75,true
stair_gf_8,room_gf_86,67.68,true
stair_gf_8,room_gf_87,95.3,true
stair_gf_8,room_gf_88,52.42,true
stair_gf_8,room_gf_89,52.25,true
stair_gf_8,room_gf_90,31.86,true
stair_gf_8,room_gf_91,35.91,true
stair_gf_8,room_gf_92,31.52,true
stair_gf_8,room_gf_93,15.78,true
stair_gf_8,room_gf_94,45.54,true
stair_gf_8,room_gf_95,37.31,true
stair_gf_8,room_gf_96,56.41,true
stair_gf_8,room_gf_97,62.86,true
stair_gf_8,room_gf_102,110.55,true
stair_gf_8,room_gf_112,88.72,true
stair_gf_8,room_gf_114,76.06,true
stair_gf_8,room_gf_121,117.82,true
stair_gf_8,entrance_17,92.87,true
stair_gf_8,entrance_16,76.88,true
stair_gf_8,entrance_15,101.21,true
stair_gf_8,corridor_gf_5,115.44,true
stair_gf_8,corridor_gf_6,86.45,true
stair_gf_8,corridor_gf_7,110.37,true
stair_gf_8,corridor_gf_160,80.52,true
stair_gf_8,corridor_gf_9,17.69,true
stair_gf_8,corridor_gf_10,71.89,true
stair_gf_8,corridor_gf_11,95.16,true
stair_gf_8,corridor_gf_26,119.92,true
stair_gf_8,corridor_gf_30,104.81,true
stair_gf_8,corridor_gf_31,97.18,true
stair_gf_8,corridor_gf_32,89.98,true
stair_gf_8,corridor_gf_33,93.08,true
stair_gf_8,corridor_gf_41,85.77,true
stair_gf_8,corridor_gf_42,99.01,true
stair_gf_8,corridor_gf_48,59.07,true
stair_gf_8,corridor_gf_50,39.22,true
stair_gf_8,corridor_gf_51,22.15,true
stair_gf_8,corridor_gf_52,33.0,true
stair_gf_8,corridor_gf_53,49.11,true
stair_gf_8,corridor_gf_54,80.88,true
stair_gf_8,corridor_gf_55,116.06,true
stair_gf_9,stair_gf_14,103.82,true
stair_gf_9,room_gf_78,103.13,true
stair_gf_9,room_gf_79,115.34,true
stair_gf_9,room_gf_80,91.3,true
stair_gf_9,room_gf_81,102.97,true
stair_gf_9,room_gf_82,62.58,true
stair_gf_9,room_gf_83,41.45,true
stair_gf_9,room_gf_84,74.63,true
stair_gf_9,room_gf_85,81.07,true
stair_gf_9,room_gf_86,20.36,true
stair_gf_9,room_gf_88,36.62,true
stair_gf_9,room_gf_89,30.27,true
stair_gf_9,room_gf_90,49.79,true
stair_gf_9,room_gf_91,54.26,true
stair_gf_9,room_gf_92,88.67,true
stair_gf_9,room_gf_93,94.18,true
stair_gf_9,room_gf_94,108.21,true
stair_gf_9,room_gf_95,113.82,true
stair_gf_9,room_gf_101,55.63,true
stair_gf_9,room_gf_102,29.55,true
stair_gf_9,room_gf_103,65.36,true
stair_gf_9,room_gf_104,81.33,true
stair_gf_9,room_gf_105,90.12,true
stair_gf_9,room_gf_106,99.01,true
stair_gf_9,room_gf_107,116.68,true
stair_gf_9,room_gf_109,66.32,true
stair_gf_9,room_gf_116,85.19,true
stair_gf_9,room_gf_117,94.33,true
stair_gf_9,room_gf_120,65.12,true
stair_gf_9,room_gf_121,36.75,true
stair_gf_9,entrance_16,20.15,true
stair_gf_9,entrance_15,39.48,true
stair_gf_9,entrance_9,71.51,true
stair_gf_9,corridor_gf_9,67.05,true
stair_gf_9,corridor_gf_10,9.96,true
stair_gf_9,corridor_gf_11,43.31,true
stair_gf_9,corridor_gf_12,74.48,true
stair_gf_9,corridor_gf_42,60.22,true
stair_gf_9,corridor_gf_50,109.76,true
stair_gf_9,corridor_gf_51,90.3,true
stair_gf_9,corridor_gf_52,49.58,true
stair_gf_9,corridor_gf_53,32.6,true
stair_gf_9,corridor_gf_54,26.06,true
stair_gf_9,corridor_gf_55,63.66,true
stair_gf_9,corridor_gf_56,96.9,true
stair_gf_9,corridor_gf_57,110.12,true
stair_gf_11,stair_gf_16,62.8,true
stair_gf_11,room_gf_2,112.78,true
stair_gf_11,room_gf_3,96.49,true
stair_gf_11,room_gf_4,102.79,true
stair_gf_11,room_gf_5,85.7,true
stair_gf_11,room_gf_6,96.56,true
stair_gf_11,room_gf_7,77.26,true
stair_gf_11,room_gf_8,105.75,true
stair_gf_11,room_gf_9,84.82,true
stair_gf_11,room_gf_10,100.2,true
stair_gf_11,room_gf_11,111.68,true
stair_gf_11,room_gf_12,117.01,true
stair_gf_11,room_gf_35,54.74,true
stair_gf_11,room_gf_36,38.29,true
stair_gf_11,room_gf_37,19.91,true
stair_gf_11,room_gf_38,63.24,true
stair_gf_11,room_gf_39,46.64,true
stair_gf_11,room_gf_156,32.73,true
stair_gf_11,room_gf_41,33.62,true
stair_gf_11,room_gf_42,38.63,true
stair_gf_11,room_gf_43,47.79,true
stair_gf_11,room_gf_44,49.89,true
stair_gf_11,room_gf_45,67.89,true
stair_gf_11,stair_gf_19,113.96,true
stair_gf_11,room_gf_46,75.69,true
stair_gf_11,room_gf_47,82.93,true
stair_gf_11,room_gf_48,96.67,true
stair_gf_11,room_gf_49,110.6,true
stair_gf_11,room_gf_98,76.58,true
stair_gf_11,room_gf_99,101.44,true
stair_gf_11,room_gf_100,82.89,true
stair_gf_11,room_gf_113,88.6,true
stair_gf_11,entrance_2,98.26,true
stair_gf_11,entrance_3,90.91,true
stair_gf_11,corridor_gf_1,107.8,true
stair_gf_11,corridor_gf_2,86.51,true
stair_gf_11,corridor_gf_3,113.77,true
stair_gf_11,corridor_gf_19,116.3,true
stair_gf_11,corridor_gf_20,76.1,true
stair_gf_11,corridor_gf_21,103.89,true
stair_gf_11,corridor_gf_22,61.97,true
stair_gf_11,corridor_gf_23,69.99,true
stair_gf_11,corridor_gf_24,20.32,true
stair_gf_11,corridor_gf_25,80.21,true
stair_gf_11,corridor_gf_26,119.93,true
stair_gf_11,corridor_gf_27,86.25,true
stair_gf_11,corridor_gf_35,106.55,true
stair_gf_11,corridor_gf_36,105.44,true
stair_gf_11,corridor_gf_37,106.94,true
stair_gf_11,corridor_gf_38,95.14,true
stair_gf_11,corridor_gf_39,87.63,true
stair_gf_11,corridor_gf_40,90.51,true
stair_gf_11,corridor_gf_43,59.27,true
stair_gf_11,corridor_gf_44,41.84,true
stair_gf_11,corridor_gf_45,24.21,true
stair_gf_11,corridor_gf_46,33.44,true
stair_gf_11,corridor_gf_47,52.35,true
stair_gf_11,room_gf_150,78.69,true
stair_gf_12,stair_gf_17,61.43,true
stair_gf_12,room_gf_46,104.38,true
stair_gf_12,room_gf_47,97.22,true
stair_gf_12,room_gf_48,82.64,true
stair_gf_12,room_gf_49,70.1,true
stair_gf_12,room_gf_50,54.47,true
stair_gf_12,room_gf_51,65.28,true
stair_gf_12,room_gf_52,43.59,true
stair_gf_12,room_gf_53,37.25,true
stair_gf_12,room_gf_157,31.69,true
stair_gf_12,room_gf_55,29.15,true
stair_gf_12,room_gf_56,19.19,true
stair_gf_12,room_gf_57,37.76,true
stair_gf_12,room_gf_58,42.66,true
stair_gf_12,room_gf_59,66.44,true
stair_gf_12,room_gf_60,58.56,true
stair_gf_12,room_gf_61,101.5,true
stair_gf_12,room_gf_62,99.56,true
stair_gf_12,room_gf_100,82.17,true
stair_gf_12,room_gf_123,80.6,true
stair_gf_12,room_gf_124,81.08,true
stair_gf_12,entrance_2,95.55,true
stair_gf_12,entrance_10,72.03,true
stair_gf_12,corridor_gf_15,73.98,true
stair_gf_12,corridor_gf_16,119.24,true
stair_gf_12,corridor_gf_17,16.34,true
stair_gf_12,corridor_gf_18,67.26,true
stair_gf_12,corridor_gf_19,73.64,true
stair_gf_12,corridor_gf_20,112.78,true
stair_gf_12,corridor_gf_21,61.72,true
stair_gf_12,corridor_gf_22,103.6,true
stair_gf_12,corridor_gf_63,100.56,true
stair_gf_12,corridor_gf_64,59.15,true
stair_gf_12,corridor_gf_65,39.44,true
stair_gf_12,corridor_gf_66,22.73,true
stair_gf_12,corridor_gf_67,32.25,true
stair_gf_12,corridor_gf_68,51.37,true
stair_gf_14,stair_gf_13,71.37,true
stair_gf_14,room_gf_74,99.67,true
stair_gf_14,room_gf_75,102.53,true
stair_gf_14,room_gf_76,80.03,true
stair_gf_14,room_gf_77,82.17,true
stair_gf_14,room_gf_78,48.73,true
stair_gf_14,room_gf_79,33.4,true
stair_gf_14,room_gf_80,37.09,true
stair_gf_14,room_gf_81,20.49,true
stair_gf_14,room_gf_82,55.58,true
stair_gf_14,room_gf_83,82.52,true
stair_gf_14,room_gf_84,85.95,true
stair_gf_14,room_gf_85,112.49,true
stair_gf_14,room_gf_88,108.75,true
stair_gf_14,room_gf_101,82.26,true
stair_gf_14,room_gf_102,98.71,true
stair_gf_14,room_gf_103,56.39,true
stair_gf_14,room_gf_104,51.79,true
stair_gf_14,room_gf_105,66.41,true
stair_gf_14,room_gf_106,52.96,true
stair_gf_14,room_gf_107,52.1,true
stair_gf_14,room_gf_109,90.45,true
stair_gf_14,room_gf_116,45.28,true
stair_gf_14,room_gf_117,62.83,true
stair_gf_14,room_gf_118,48.41,true
stair_gf_14,room_gf_119,61.36,true
stair_gf_14,room_gf_120,63.46,true
stair_gf_14,room_gf_121,97.51,true
stair_gf_14,entrance_15,64.96,true
stair_gf_14,entrance_9,32.34,true
stair_gf_14,corridor_gf_10,105.73,true
stair_gf_14,corridor_gf_11,65.83,true
stair_gf_14,corridor_gf_12,29.76,true
stair_gf_14,corridor_gf_13,56.24,true
stair_gf_14,corridor_gf_53,118.8,true
stair_gf_14,corridor_gf_54,84.49,true
stair_gf_14,corridor_gf_55,43.18,true
stair_gf_14,corridor_gf_56,29.85,true
stair_gf_14,corridor_gf_57,41.56,true
stair_gf_14,corridor_gf_58,81.33,true
stair_gf_14,corridor_gf_59,100.96,true
stair_gf_14,corridor_gf_60,117.93,true
stair_gf_13,room_gf_64,92.15,true
stair_gf_13,room_gf_65,96.69,true
stair_gf_13,room_gf_66,89.28,true
stair_gf_13,room_gf_67,78.99,true
stair_gf_13,room_gf_68,76.57,true
stair_gf_13,room_gf_69,104.28,true
stair_gf_13,room_gf_70,99.65,true
stair_gf_13,room_gf_71,87.15,true
stair_gf_13,room_gf_72,67.02,true
stair_gf_13,room_gf_73,56.86,true
stair_gf_13,room_gf_74,51.14,true
stair_gf_13,room_gf_75,38.76,true
stair_gf_13,room_gf_76,41.07,true
stair_gf_13,room_gf_77,22.34,true
stair_gf_13,room_gf_78,46.35,true
stair_gf_13,room_gf_79,39.79,true
stair_gf_13,room_gf_80,58.86,true
stair_gf_13,room_gf_81,55.51,true
stair_gf_13,room_gf_82,86.77,true
stair_gf_13,room_gf_83,112.39,true
stair_gf_13,room_gf_84,91.68,true
stair_gf_13,room_gf_85,112.95,true
stair_gf_13,room_gf_116,116.18,true
stair_gf_13,room_gf_118,111.69,true
stair_gf_13,entrance_1,116.75,true
stair_gf_13,entrance_15,112.29,true
stair_gf_13,entrance_9,91.1,true
stair_gf_13,corridor_gf_11,106.12,true
stair_gf_13,corridor_gf_12,85.22,true
stair_gf_13,corridor_gf_13,28.63,true
stair_gf_13,corridor_gf_150,71.21,true
stair_gf_13,corridor_gf_55,89.05,true
stair_gf_13,corridor_gf_56,55.63,true
stair_gf_13,corridor_gf_57,39.93,true
stair_gf_13,corridor_gf_58,30.87,true
stair_gf_13,corridor_gf_59,43.54,true
stair_gf_13,corridor_gf_60,58.43,true
stair_gf_13,corridor_gf_61,106.97,true
stair_gf_13,corridor_gf_62,104.27,true
stair_gf_15,stair_gf_18,114.69,true
stair_gf_15,room_gf_10,107.79,true
stair_gf_15,room_gf_11,109.09,true
stair_gf_15,room_gf_12,98.31,true
stair_gf_15,room_gf_13,89.3,true
stair_gf_15,room_gf_14,84.41,true
stair_gf_15,room_gf_15,72.26,true
stair_gf_15,room_gf_16,49.41,true
stair_gf_15,room_gf_17,35.27,true
stair_gf_15,room_gf_18,23.22,true
stair_gf_15,room_gf_200,30.3,true
stair_gf_15,room_gf_20,24.22,true
stair_gf_15,room_gf_21,26.32,true
stair_gf_15,room_gf_22,43.03,true
stair_gf_15,room_gf_23,11.9,true
stair_gf_15,room_gf_24,33.3,true
stair_gf_15,room_gf_25,52.04,true
stair_gf_15,room_gf_160,49.94,true
stair_gf_15,room_gf_26,63.88,true
stair_gf_15,room_gf_27,78.74,true
stair_gf_15,room_gf_28,97.11,true
stair_gf_15,room_gf_29,95.73,true
stair_gf_15,room_gf_30,111.63,true
stair_gf_15,room_gf_32,62.02,true
stair_gf_15,room_gf_33,55.76,true
stair_gf_15,room_gf_34,100.96,true
stair_gf_15,room_gf_114,83.89,true
stair_gf_15,room_gf_115,16.37,true
stair_gf_15,room_gf_122,99.54,true
stair_gf_15,entrance_3,113.57,true
stair_gf_15,entrance_17,64.21,true
stair_gf_15,corridor_gf_3,96.77,true
stair_gf_15,corridor_gf_100,58.57,true
stair_gf_15,corridor_gf_5,33.52,true
stair_gf_15,corridor_gf_6,73.86,true
stair_gf_15,corridor_gf_7,108.54,true
stair_gf_15,corridor_gf_28,89.36,true
stair_gf_15,corridor_gf_29,22.82,true
stair_gf_15,corridor_gf_30,34.73,true
stair_gf_15,corridor_gf_31,41.62,true
stair_gf_15,corridor_gf_32,56.04,true
stair_gf_15,corridor_gf_33,87.99,true
stair_gf_15,corridor_gf_34,83.06,true
stair_gf_15,room_gf_126,77.97,true
stair_gf_15,corridor_gf_35,98.37,true
stair_gf_15,corridor_gf_36,99.36,true
stair_gf_15,corridor_gf_37,107.13,true
stair_gf_15,corridor_gf_41,89.26,true
stair_gf_16,stair_gf_17,95.06,true
stair_gf_16,room_gf_35,110.2,true
stair_gf_16,room_gf_36,94.48,true
stair_gf_16,room_gf_37,77.3,true
stair_gf_16,room_gf_38,109.14,true
stair_gf_16,room_gf_39,90.02,true
stair_gf_16,room_gf_156,73.52,true
stair_gf_16,room_gf_41,29.28,true
stair_gf_16,room_gf_42,32.8,true
stair_gf_16,room_gf_43,16.24,true
stair_gf_16,room_gf_44,22.35,true
stair_gf_16,room_gf_45,11.46,true
stair_gf_16,room_gf_46,33.42,true
stair_gf_16,room_gf_47,40.61,true
stair_gf_16,room_gf_48,55.85,true
stair_gf_16,room_gf_49,70.11,true
stair_gf_16,room_gf_50,87.72,true
stair_gf_16,room_gf_51,101.59,true
stair_gf_16,room_gf_52,107.94,true
stair_gf_16,room_gf_53,100.84,true
stair_gf_16,room_gf_157,115.44,true
stair_gf_16,room_gf_100,80.85,true
stair_gf_16,entrance_2,47.83,true
stair_gf_16,entrance_10,85.58,true
stair_gf_16,room_gf_125,74.75,true
stair_gf_16,corridor_gf_18,89.52,true
stair_gf_16,corridor_gf_19,71.28,true
stair_gf_16,corridor_gf_20,25.47,true
stair_gf_16,corridor_gf_21,95.29,true
stair_gf_16,corridor_gf_22,71.52,true
stair_gf_16,corridor_gf_23,8.12,true
stair_gf_16,corridor_gf_24,47.85,true
stair_gf_16,corridor_gf_43,110.55,true
stair_gf_16,corridor_gf_44,92.43,true
stair_gf_16,corridor_gf_45,71.78,true
stair_gf_16,corridor_gf_46,31.46,true
stair_gf_16,corridor_gf_47,11.35,true
stair_gf_16,corridor_gf_67,108.88,true
stair_gf_16,corridor_gf_68,97.65,true
stair_gf_17,room_gf_41,115.27,true
stair_gf_17,room_gf_42,102.13,true
stair_gf_17,room_gf_43,108.54,true
stair_gf_17,room_gf_44,93.08,true
stair_gf_17,room_gf_45,101.94,true
stair_gf_17,room_gf_46,66.25,true
stair_gf_17,room_gf_47,58.35,true
stair_gf_17,room_gf_48,43.61,true
stair_gf_17,room_gf_49,29.85,true
stair_gf_17,room_gf_50,19.01,true
stair_gf_17,room_gf_51,9.87,true
stair_gf_17,room_gf_52,18.19,true
stair_gf_17,room_gf_53,34.24,true
stair_gf_17,room_gf_157,29.93,true
stair_gf_17,room_gf_55,68.73,true
stair_gf_17,room_gf_56,75.92,true
stair_gf_17,room_gf_57,92.94,true
stair_gf_17,room_gf_58,87.5,true
stair_gf_17,room_gf_59,113.6,true
stair_gf_17,room_gf_60,114.21,true
stair_gf_17,room_gf_100,82.02,true
stair_gf_17,entrance_2,47.23,true
stair_gf_17,entrance_10,11.55,true
stair_gf_17,corridor_gf_17,50.24,true
stair_gf_17,corridor_gf_18,6.51,true
stair_gf_17,corridor_gf_19,24.42,true
stair_gf_17,corridor_gf_20,70.35,true
stair_gf_17,corridor_gf_21,72.52,true
stair_gf_17,corridor_gf_22,96.97,true
stair_gf_17,corridor_gf_23,87.88,true
stair_gf_17,corridor_gf_24,119.92,true
stair_gf_17,corridor_gf_46,109.4,true
stair_gf_17,corridor_gf_47,98.26,true
stair_gf_17,corridor_gf_64,110.46,true
stair_gf_17,corridor_gf_65,90.17,true
stair_gf_17,corridor_gf_66,71.71,true
stair_gf_17,corridor_gf_67,30.76,true
stair_gf_17,corridor_gf_68,10.97,true
stair_gf_18,room_gf_20,113.11,true
stair_gf_18,room_gf_21,103.7,true
stair_gf_18,room_gf_22,112.62,true
stair_gf_18,room_gf_24,87.21,true
stair_gf_18,room_gf_25,93.91,true
stair_gf_18,room_gf_160,68.4,true
stair_gf_18,room_gf_26,75.08,true
stair_gf_18,room_gf_27,36.62,true
stair_gf_18,room_gf_28,35.07,true
stair_gf_18,room_gf_29,19.52,true
stair_gf_18,room_gf_30,17.21,true
stair_gf_18,room_gf_31,10.81,true
stair_gf_18,room_gf_90,117.46,true
stair_gf_18,room_gf_115,111.59,true
stair_gf_18,entrance_5,21.47,true
stair_gf_18,corridor_gf_6,50.67,true
stair_gf_18,corridor_gf_7,6.2,true
stair_gf_18,corridor_gf_30,104.54,true
stair_gf_18,corridor_gf_31,90.34,true
stair_gf_18,corridor_gf_32,70.38,true
stair_gf_18,corridor_gf_33,32.21,true
stair_gf_18,corridor_gf_42,107.23,true
room_gf_1,stair_gf_19,7.45,true
room_gf_1,entrance_4,10.19,true
room_gf_1,corridor_gf_1,18.21,true
room_gf_1,corridor_gf_2,65.72,true
room_gf_1,corridor_gf_38,101.97,true
room_gf_1,corridor_gf_39,84.22,true
room_gf_1,corridor_gf_40,45.59,true
room_gf_2,stair_gf_19,26.72,true
room_gf_2,entrance_3,113.46,true
room_gf_2,entrance_4,34.33,true
room_gf_2,corridor_gf_1,17.52,true
room_gf_2,corridor_gf_2,38.86,true
room_gf_2,corridor_gf_3,103.41,true
room_gf_2,corridor_gf_28,102.19,true
room_gf_2,corridor_gf_34,118.39,true
room_gf_2,corridor_gf_35,115.4,true
room_gf_2,corridor_gf_37,92.62,true
room_gf_2,corridor_gf_38,72.39,true
room_gf_2,corridor_gf_39,55.81,true
room_gf_2,corridor_gf_40,23.17,true
room_gf_3,stair_gf_19,18.22,true
room_gf_3,entrance_3,117.25,true
room_gf_3,entrance_4,34.32,true
room_gf_3,corridor_gf_1,11.84,true
room_gf_3,corridor_gf_2,44.38,true
room_gf_3,corridor_gf_3,113.94,true
room_gf_3,corridor_gf_24,112.22,true
room_gf_3,corridor_gf_28,117.4,true
room_gf_3,corridor_gf_37,102.85,true
room_gf_3,corridor_gf_38,81.48,true
room_gf_3,corridor_gf_39,63.11,true
room_gf_3,corridor_gf_40,24.06,true
room_gf_3,corridor_gf_45,119.15,true
room_gf_3,corridor_gf_46,114.86,true
room_gf_4,stair_gf_19,45.17,true
room_gf_4,entrance_3,92.85,true
room_gf_4,entrance_4,55.07,true
room_gf_4,corridor_gf_1,34.29,true
room_gf_4,corridor_gf_2,19.81,true
room_gf_4,corridor_gf_3,82.65,true
room_gf_4,corridor_gf_27,113.38,true
room_gf_4,corridor_gf_28,82.78,true
room_gf_4,corridor_gf_34,97.7,true
room_gf_4,corridor_gf_35,94.47,true
room_gf_4,corridor_gf_36,104.63,true
room_gf_4,corridor_gf_37,71.78,true
room_gf_4,corridor_gf_38,51.45,true
room_gf_4,corridor_gf_39,35.13,true
room_gf_4,corridor_gf_40,16.09,true
room_gf_5,stair_gf_19,34.56,true
room_gf_5,entrance_3,99.7,true
room_gf_5,entrance_4,49.71,true
room_gf_5,corridor_gf_1,24.84,true
room_gf_5,corridor_gf_2,27.91,true
room_gf_5,corridor_gf_3,97.29,true
room_gf_5,corridor_gf_24,103.15,true
room_gf_5,corridor_gf_27,116.05,true
room_gf_5,corridor_gf_28,102.32,true
room_gf_5,corridor_gf_34,112.47,true
room_gf_5,corridor_gf_35,105.31,true
room_gf_5,corridor_gf_36,113.59,true
room_gf_5,corridor_gf_37,86.21,true
room_gf_5,corridor_gf_38,64.8,true
room_gf_5,corridor_gf_39,46.35,true
room_gf_5,corridor_gf_40,9.85,true
room_gf_5,corridor_gf_44,115.91,true
room_gf_5,corridor_gf_45,107.06,true
room_gf_5,corridor_gf_46,108.06,true
room_gf_5,corridor_gf_47,117.43,true
room_gf_6,stair_gf_19,77.49,true
room_gf_6,entrance_3,61.32,true
room_gf_6,entrance_4,88.28,true
room_gf_6,corridor_gf_1,66.38,true
room_gf_6,corridor_gf_2,21.57,true
room_gf_6,corridor_gf_3,49.61,true
room_gf_6,corridor_gf_100,93.45,true
room_gf_6,corridor_gf_24,116.84,true
room_gf_6,corridor_gf_25,118.83,true
room_gf_6,corridor_gf_27,83.86,true
room_gf_6,corridor_gf_28,53.16,true
room_gf_6,corridor_gf_34,64.77,true
room_gf_6,corridor_gf_35,61.4,true
room_gf_6,corridor_gf_36,71.97,true
room_gf_6,corridor_gf_37,38.65,true
room_gf_6,corridor_gf_38,18.35,true
room_gf_6,corridor_gf_39,8.95,true
room_gf_6,corridor_gf_40,40.98,true
room_gf_6,corridor_gf_43,112.95,true
room_gf_6,corridor_gf_44,109.57,true
room_gf_6,corridor_gf_45,109.9,true
room_gf_7,stair_gf_19,74.12,true
room_gf_7,entrance_3,59.04,true
room_gf_7,entrance_4,87.48,true
room_gf_7,corridor_gf_1,63.28,true
room_gf_7,corridor_gf_2,16.92,true
room_gf_7,corridor_gf_3,57.86,true
room_gf_7,corridor_gf_100,101.35,true
room_gf_7,corridor_gf_24,97.5,true
room_gf_7,corridor_gf_25,107.4,true
room_gf_7,corridor_gf_27,77.56,true
room_gf_7,corridor_gf_28,67.64,true
room_gf_7,corridor_gf_34,72.78,true
room_gf_7,corridor_gf_35,64.34,true
room_gf_7,corridor_gf_36,72.59,true
room_gf_7,corridor_gf_37,47.04,true
room_gf_7,corridor_gf_38,26.4,true
room_gf_7,corridor_gf_39,10.93,true
room_gf_7,corridor_gf_40,35.87,true
room_gf_7,corridor_gf_43,98.73,true
room_gf_7,corridor_gf_44,93.24,true
room_gf_7,corridor_gf_45,91.69,true
room_gf_7,corridor_gf_46,108.07,true
room_gf_8,stair_gf_19,95.39,true
room_gf_8,entrance_3,51.17,true
room_gf_8,entrance_4,105.38,true
room_gf_8,corridor_gf_1,84.34,true
room_gf_8,corridor_gf_2,39.96,true
room_gf_8,corridor_gf_3,32.56,true
room_gf_8,corridor_gf_100,75.71,true
room_gf_8,corridor_gf_5,115.82,true
room_gf_8,corridor_gf_25,114.79,true
room_gf_8,corridor_gf_27,75.87,true
room_gf_8,corridor_gf_28,34.93,true
room_gf_8,corridor_gf_29,111.8,true
room_gf_8,corridor_gf_34,47.37,true
room_gf_8,corridor_gf_35,47.12,true
room_gf_8,corridor_gf_36,58.82,true
room_gf_8,corridor_gf_37,22.26,true
room_gf_8,corridor_gf_38,11.09,true
room_gf_8,corridor_gf_39,23.33,true
room_gf_8,corridor_gf_40,59.44,true
room_gf_8,corridor_gf_43,112.37,true
room_gf_8,corridor_gf_44,112.02,true
room_gf_8,corridor_gf_45,115.74,true
room_gf_9,stair_gf_19,93.92,true
room_gf_9,entrance_3,40.28,true
room_gf_9,entrance_4,106.41,true
room_gf_9,corridor_gf_1,82.9,true
room_gf_9,corridor_gf_2,35.39,true
room_gf_9,corridor_gf_3,37.39,true
room_gf_9,corridor_gf_100,80.49,true
room_gf_9,corridor_gf_24,104.96,true
room_gf_9,corridor_gf_25,97.2,true
room_gf_9,corridor_gf_26,118.94,true
room_gf_9,corridor_gf_27,61.93,true
room_gf_9,corridor_gf_28,50.46,true
room_gf_9,corridor_gf_29,119.38,true
room_gf_9,corridor_gf_34,52.05,true
room_gf_9,corridor_gf_35,43.6,true
room_gf_9,corridor_gf_36,52.57,true
room_gf_9,corridor_gf_37,26.97,true
room_gf_9,corridor_gf_38,10.42,true
room_gf_9,corridor_gf_39,17.45,true
room_gf_9,corridor_gf_40,55.69,true
room_gf_9,corridor_gf_43,92.63,true
room_gf_9,corridor_gf_44,91.1,true
room_gf_9,corridor_gf_45,94.33,true
room_gf_9,corridor_gf_46,117.6,true
room_gf_10,entrance_3,19.98,true
room_gf_10,entrance_17,95.53,true
room_gf_10,corridor_gf_1,111.64,true
room_gf_10,corridor_gf_2,64.23,true
room_gf_10,corridor_gf_3,13.96,true
room_gf_10,corridor_gf_100,51.9,true
room_gf_10,corridor_gf_5,92.42,true
room_gf_10,corridor_gf_24,119.06,true
room_gf_10,corridor_gf_25,87.24,true
room_gf_10,corridor_gf_26,99.8,true
room_gf_10,corridor_gf_27,45.38,true
room_gf_10,corridor_gf_28,36.59,true
room_gf_10,corridor_gf_29,91.46,true
room_gf_10,corridor_gf_30,109.27,true
room_gf_10,corridor_gf_34,24.75,true
room_gf_10,corridor_gf_35,14.69,true
room_gf_10,corridor_gf_36,25.68,true
room_gf_10,corridor_gf_37,13.21,true
room_gf_10,corridor_gf_38,28.39,true
room_gf_10,corridor_gf_39,45.58,true
room_gf_10,corridor_gf_40,84.71,true
room_gf_10,corridor_gf_41,98.42,true
room_gf_10,corridor_gf_43,89.53,true
room_gf_10,corridor_gf_44,93.89,true
room_gf_10,corridor_gf_45,103.18,true
room_gf_11,stair_gf_19,110.54,true
room_gf_11,entrance_3,43.04,true
room_gf_11,entrance_17,109.96,true
room_gf_11,corridor_gf_1,99.48,true
room_gf_11,corridor_gf_2,54.48,true
room_gf_11,corridor_gf_3,18.16,true
room_gf_11,corridor_gf_100,60.59,true
room_gf_11,corridor_gf_5,100.66,true
room_gf_11,corridor_gf_25,109.72,true
room_gf_11,corridor_gf_27,68.46,true
room_gf_11,corridor_gf_28,22.5,true
room_gf_11,corridor_gf_29,96.78,true
room_gf_11,corridor_gf_30,117.6,true
room_gf_11,corridor_gf_34,32.44,true
room_gf_11,corridor_gf_35,35.04,true
room_gf_11,corridor_gf_36,47.35,true
room_gf_11,corridor_gf_37,10.03,true
room_gf_11,corridor_gf_38,19.28,true
room_gf_11,corridor_gf_39,36.7,true
room_gf_11,corridor_gf_40,74.34,true
room_gf_11,corridor_gf_41,116.71,true
room_gf_11,corridor_gf_43,110.21,true
room_gf_11,corridor_gf_44,112.35,true
room_gf_11,corridor_gf_45,118.76,true
room_gf_12,entrance_3,39.29,true
room_gf_12,entrance_17,98.65,true
room_gf_12,corridor_gf_1,111.1,true
room_gf_12,corridor_gf_2,65.75,true
room_gf_12,corridor_gf_3,8.66,true
room_gf_12,corridor_gf_100,48.95,true
room_gf_12,corridor_gf_5,89.04,true
room_gf_12,corridor_gf_25,106.73,true
room_gf_12,corridor_gf_26,116.23,true
room_gf_12,corridor_gf_27,64.22,true
room_gf_12,corridor_gf_28,16.83,true
room_gf_12,corridor_gf_29,85.35,true
room_gf_12,corridor_gf_30,105.98,true
room_gf_12,corridor_gf_34,21.07,true
room_gf_12,corridor_gf_35,27.52,true
